tweet_id,airline_sentiment,airline_sentiment_confidence,negative_reason,negative_reason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone,day,hour,minute,second,fractional_hour,hour_sin,hour_cos
568354331503828992,0,1.0,0,0.0,1,katie_sul1,0,@united I have.,2015-02-19 02:20:06-08:00,Unknown,Eastern Time (US & Canada),19,2,20,6,2.335,0.5739338042454584,0.8189016963862854
568353091407495168,2,1.0,4,0.6556,1,patrick_maness,0,"@united to recap, you bounced me off my flight, LIED TO ME, then hung up on me. What am I supposed to think/do now?",2015-02-19 02:15:11-08:00,Rhode Island,Eastern Time (US & Canada),19,2,15,11,2.2530555555555556,0.5562351831334502,0.8310249220357336
568352803892150273,1,1.0,0,0.0,1,MajorBrad,0,@united thank you! My second flight I already got bumped up to 1st! Love it!,2015-02-19 02:14:02-08:00,Los Angeles,Pacific Time (US & Canada),19,2,14,2,2.233888888888889,0.5520582632503029,0.8338055372669693
568352692466278400,2,1.0,4,1.0,1,patrick_maness,0,@united ...she said she would need to get a supervisor. While waiting for the supervisor she hung up on me.,2015-02-19 02:13:36-08:00,Rhode Island,Eastern Time (US & Canada),19,2,13,36,2.2266666666666666,0.5504807400849956,0.8348478632634065
568352500748849153,2,0.6192,4,0.6192,1,patrick_maness,0,@united ...just called and lady at your overseas call center said she saw no note. I explained the situation...again...,2015-02-19 02:12:50-08:00,Rhode Island,Eastern Time (US & Canada),19,2,12,50,2.213888888888889,0.5476849201366571,0.8366846647661851
568352134422511616,2,1.0,4,0.351,1,patrick_maness,0,@united ...she could not access seat map so she said she would note the upgrade in my itinerary and to call back Late Flightr...,2015-02-19 02:11:22-08:00,Rhode Island,Eastern Time (US & Canada),19,2,11,22,2.1894444444444443,0.5423193442716461,0.8401724399364524
568351842217947136,2,0.6629,4,0.336,1,patrick_maness,0,@united spoke to someone on your feedback line last night who said she would get me a preferred choice seat for today...,2015-02-19 02:10:13-08:00,Rhode Island,Eastern Time (US & Canada),19,2,10,13,2.1702777777777778,0.5380966991580538,0.8428831131035945
568350913858965504,1,1.0,0,0.0,1,ORIMALAYS,0,"@united all goods, I'll call tomorrow, thanks.",2015-02-19 02:06:31-08:00,SYD▫️,Sydney,19,2,6,31,2.108611111111111,0.5244194133732122,0.8514600864851481
568342540837105664,0,1.0,0,0.0,1,patrick_maness,0,@united next day,2015-02-19 01:33:15-08:00,Rhode Island,Eastern Time (US & Canada),19,1,33,15,1.5541666666666667,0.39574586706505854,0.9183600648443534
568337096177528832,0,0.66,0,0.0,1,TheClayFox,0,@united I filled out the form but I haven’t received any sort of email confirmation that it’s been received. Is that normal?,2015-02-19 01:11:37-08:00,New York City (Silicon Alley),Eastern Time (US & Canada),19,1,11,37,1.1936111111111112,0.307425818884899,0.9515720497592125
568332024802447361,2,1.0,6,1.0,1,ellieINchicago,0,@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!,2015-02-19 00:51:28-08:00,"Chicago, IL",Central Time (US & Canada),19,0,51,28,0.8577777777777778,0.2226829851865909,0.9748909108758725
568328533421867008,2,1.0,6,0.6667,1,ellieINchicago,0,@united oh flight was fine. my lost luggage? not so much. looks like I'll be at least a half day Late Flight to my conference in Santa Monica...,2015-02-19 00:37:36-08:00,"Chicago, IL",Central Time (US & Canada),19,0,37,36,0.6266666666666667,0.16332596224162227,0.9865721616069694
568323479826771968,2,1.0,1,0.6782,1,Sebybrubru,0,@united 8h flight without a working screen for me and my friend and not possible to move to another place #unitedfails#worsttripofmylife,2015-02-19 00:17:31-08:00,Unknown,Unknown,19,0,17,31,0.29194444444444445,0.07635648445190249,0.9970805821407548
568309328127655936,0,0.662,0,0.0,1,AirUKPhoto,2,@united @UnitedFlyerHD @United_Airline N26902 Dreamliner leaves London Heathrow. @B787fans http://t.co/aI0Yzwt8Za,2015-02-18 23:21:17-08:00,London Heathrow.,Unknown,18,23,21,17,23.354722222222225,-0.1681309565392069,0.9857646683936341
568308793005617152,2,1.0,1,0.6813,1,themkhiggy,0,@united ^GJ flight 1101 didn't have wifi even though it was promised to by your ground crew. #AnotherDisappointment,2015-02-18 23:19:09-08:00,"Houston, TX",Central Time (US & Canada),18,23,19,9,23.319166666666668,-0.17729945427660973,0.984156950650259
568308464985903104,2,1.0,3,1.0,1,themkhiggy,0,@united ^GJ I will. You have to agree that 7+ hours Late Flight for arrival is unacceptable. I only hope and pray my bag is here.,2015-02-18 23:17:51-08:00,"Houston, TX",Central Time (US & Canada),18,23,17,51,23.297500000000003,-0.18287902524637434,0.9831354241023644
568303933774532608,2,1.0,2,0.6753,1,2cJustice4all,0,"@united : Unhappy with United's service?

Read Ralph Nader's open letter to UAL's CEO.

Leave a comment or RT.

http://t.co/O0745APIau",2015-02-18 22:59:51-08:00,Chicago Illinois Crime.Inc,Central Time (US & Canada),18,22,59,51,22.997500000000002,-0.25945118659741045,0.9657562227462972
568302985802956800,0,1.0,0,0.0,1,jeremymcmillan,0,@united ok. Can I DM you the info?,2015-02-18 22:56:05-08:00,"ÜT: 37.748534,127.066482",Pacific Time (US & Canada),18,22,56,5,22.934722222222224,-0.27528781298737176,0.9613618569615865
568298659537915904,2,1.0,4,1.0,1,jjpd5,0,@united the best seats should be for paying customers and we should get to board first #badcustomerservice,2015-02-18 22:38:53-08:00,Unknown,Unknown,18,22,38,53,22.648055555555555,-0.3465946026060239,0.9380150219715953
568298411163852800,2,1.0,2,0.6652,1,jjpd5,0,@united this happens all the time.  United pilots are always in the exit row.  America treats there customers better than their employees.,2015-02-18 22:37:54-08:00,Unknown,Unknown,18,22,37,54,22.631666666666668,-0.3506160482520839,0.9365192932919708
568295728272900096,2,1.0,7,0.6847,1,jjpd5,0,@united yes when I got to the gate I specifically asked if there where any other seats.  Very discouraging to walk past the crew. 37d,2015-02-18 22:27:14-08:00,Unknown,Unknown,18,22,27,14,22.453888888888887,-0.3938082226085228,0.9191926260615433
568291966909181952,0,0.6781,0,0.0,1,drooln,0,"@united KOA-LAX should have fresh food service, right?",2015-02-18 22:12:17-08:00,"Keauhou, Hawaii USA",Hawaii,18,22,12,17,22.204722222222223,-0.4528886240963274,0.8915671002028593
568290894992039936,1,0.6904,0,0.0,1,annemariee46,0,@united OMG THANK U😻😻😻,2015-02-18 22:08:02-08:00,Unknown,Hawaii,18,22,8,2,22.133888888888887,-0.4693431382989305,0.8830158653907136
568288672627318784,2,1.0,5,0.6775,1,AnneGillaspie,0,@united unavailable leg that registered hours after being sold out. Only option to offer after 45min was +$400/ticket or Travelocity (2of2),2015-02-18 21:59:12-08:00,"Austin, TX",Mountain Time (US & Canada),18,21,59,12,21.986666666666668,-0.5030199466302345,0.864274801953705
568287936820572160,2,1.0,5,0.3573,1,AnneGillaspie,0,@united error message said couldn't process request at the last step after seat selection on each leg. Agent was unaware of an (1 of 2),2015-02-18 21:56:17-08:00,"Austin, TX",Mountain Time (US & Canada),18,21,56,17,21.938055555555557,-0.5139779871865574,0.8578033741409828
568286497796812800,2,1.0,3,1.0,1,Hanagavadi,0,"@united  4348 soon going to have more wait time for a gate, in empty MSP airport than it was in flight  50 min and still counting...",2015-02-18 21:50:33-08:00,Unknown,Unknown,18,21,50,33,21.842499999999998,-0.5352740689178672,0.8446784424525763
568283819477839872,2,1.0,3,0.6816,1,Hanagavadi,0,@united ... horrible wait time on 4348 to get a gate  ..shows total miss  management . Value customer time and respect thier sentiment,2015-02-18 21:39:55-08:00,Unknown,Unknown,18,21,39,55,21.665277777777778,-0.5738742505160038,0.8189434318649212
568282692845842432,2,1.0,4,0.6679999999999999,1,Hanagavadi,1,"@united  very disappointed by the service starting from gate operator at BOS , who was  rude in stopping a carry-on bag...",2015-02-18 21:35:26-08:00,Unknown,Unknown,18,21,35,26,21.590555555555554,-0.5897837883282722,0.80756119460085
568282656590282754,2,1.0,1,0.3481,1,GoldBuyingGirl,0,@united your service sucks to Mexico from houston. You finally realized that snacks in1st don't work you cheap as);:,2015-02-18 21:35:18-08:00,"Houston, Texas",Central Time (US & Canada),18,21,35,18,21.58833333333333,-0.590253508550112,0.8072179356557204
568281801480904704,0,0.6355,0,0.0,1,TiffanyHaverly,0,@united will do. Thank you!,2015-02-18 21:31:54-08:00,Washington D.C.,Eastern Time (US & Canada),18,21,31,54,21.531666666666666,-0.6021634363317904,0.7983728426901117
568281631443841024,0,0.6862,0,0.0,1,MikeFromRBLX,0,"@united Okay, thank you both.",2015-02-18 21:31:13-08:00,roblox.com,Eastern Time (US & Canada),18,21,31,13,21.52027777777778,-0.6045411879734646,0.7965738836063057
568281546999754752,0,0.6842,0,0.0,1,drooln,0,"@united they had snacks available, just no fresh food...not sure what happened, but I'm sure we will grab a bite before our SFO connection",2015-02-18 21:30:53-08:00,"Keauhou, Hawaii USA",Hawaii,18,21,30,53,21.514722222222222,-0.6056991178926291,0.7956937718645855
568280611552681985,2,0.6635,4,0.3481,1,alafairburke,0,"@united if guy on flight 1230 follows through on threat to sue because he couldn’t carry on 3 bags, I will defend you for free.",2015-02-18 21:27:10-08:00,New York,Quito,18,21,27,10,21.452777777777776,-0.6185226870682121,0.7857669410085402
568280527305715712,0,0.7041,0,0.0,1,KarlSoule,0,@united done as requested.,2015-02-18 21:26:50-08:00,Singapore,Singapore,18,21,26,50,21.447222222222223,-0.6196648841438296,0.7848665054383543
568279456780980226,2,0.6508,7,0.3535,1,alafairburke,0,@united Pls post video of belligerent jerk ranting at SFO (1230) that's he's going to sue you for making him check his 3rd bag. He's a hoot!,2015-02-18 21:22:35-08:00,New York,Quito,18,21,22,35,21.37638888888889,-0.6341121676999298,0.7732410741643877
568278936561401856,2,1.0,4,1.0,1,themkhiggy,0,@united ^GJ I do believe that this is hands down the worst service I've EVER experienced. Makes @comcast look amazing. #UnitedAirlines,2015-02-18 21:20:31-08:00,"Houston, TX",Central Time (US & Canada),18,21,20,31,21.341944444444444,-0.6410590197052349,0.7674915851359956
568278231973044225,1,1.0,0,0.0,1,froyomama,0,@united please give special thanks to Aaron in Tampa office for helping me for literally two hours! He's amazing. Mission accomplished!,2015-02-18 21:17:43-08:00,Unknown,Central Time (US & Canada),18,21,17,43,21.29527777777778,-0.6503876225895758,0.759602488399215
568276805972570112,2,0.6701,5,0.3402,1,TiffanyHaverly,0,@united I can't tell/purchase through the website because they put us on a Lufthansa flight for the first leg.,2015-02-18 21:12:03-08:00,Washington D.C.,Eastern Time (US & Canada),18,21,12,3,21.200833333333332,-0.6689684613857201,0.7432907894432853
568276144107200512,0,0.6667,0,0.0,1,TiffanyHaverly,0,@united Turkish Airlines rebooked us a United flight on our second leg from FRA -&gt; IAD. Is there any way to check if upgrades are available?,2015-02-18 21:09:25-08:00,Washington D.C.,Eastern Time (US & Canada),18,21,9,25,21.15694444444444,-0.6774645884491174,0.7355553897548899
568275733736353792,0,0.6511,0,0.0,1,annemariee46,0,@united hey I left my favorite blanket on the plane bring it back home to me:-(,2015-02-18 21:07:47-08:00,Unknown,Hawaii,18,21,7,47,21.129722222222224,-0.682689467236012,0.7307086227252352
568275380441726977,2,0.6485,4,0.3384,1,themkhiggy,0,"@united ^GJ funny, I did and the attendant recommended me tweeting you letting you know about my subpar customer service. #RunAround",2015-02-18 21:06:23-08:00,"Houston, TX",Central Time (US & Canada),18,21,6,23,21.10638888888889,-0.6871403469886712,0.7265247026359726
568275123037286400,0,1.0,0,0.0,1,RoyHalimMusic,0,@united followed &amp; DM'd.,2015-02-18 21:05:22-08:00,CT • MINDLESS EP ON SALE! ⬇️,Pacific Time (US & Canada),18,21,5,22,21.089444444444442,-0.6903564718917399,0.7234693785622093
568274855814152192,0,1.0,0,0.0,1,dougvansant,0,@united I want a hotel room and a whiskey.,2015-02-18 21:04:18-08:00,NYC - DC - LA,Tehran,18,21,4,18,21.071666666666665,-0.6937161619920699,0.7202484894749813
568272841780682752,0,1.0,0,0.0,1,SupaZ22,0,@united flight...gotta make this connector,2015-02-18 20:56:18-08:00,"Chicago, Illinois.",Eastern Time (US & Canada),18,20,56,18,20.938333333333333,-0.7184298786331814,0.6955993886477418
568272715519561728,0,1.0,0,0.0,1,Dayrean,0,@united - ok noted. All details will be DM'ed to you shortly.,2015-02-18 20:55:48-08:00,Unknown,Unknown,18,20,55,48,20.93,-0.7199457301444874,0.694030363634561
568272688273174528,2,0.6818,2,0.6818,1,CisWowon,0,@united @staralliance the B gates are very far though,2015-02-18 20:55:41-08:00,Unknown,Bangkok,18,20,55,41,20.928055555555556,-0.7202989360333419,0.6936637822095338
568272244792631296,2,1.0,3,1.0,1,Atrain_8,1,"@united UA5029 from RIC, UA507 from ORD, &amp; UA423 from DEN -ALL DELAYED for non-weather issues. Way to go, youre batting 1.000! But no hotels",2015-02-18 20:53:55-08:00,Unknown,Unknown,18,20,53,55,20.898611111111112,-0.7256246158418344,0.6880907766308093
568271741207891968,2,1.0,4,0.3696,1,patrick_maness,0,@united I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.,2015-02-18 20:51:55-08:00,Rhode Island,Eastern Time (US & Canada),18,20,51,55,20.86527777777778,-0.7316016348682739,0.6817323872738252
568271533782622209,2,1.0,5,0.6939,1,amack604,0,@united @staralliance how can I book reward travel in August?? Everything is blacked out.,2015-02-18 20:51:06-08:00,San Francisco,Pacific Time (US & Canada),18,20,51,6,20.851666666666667,-0.7340262568434,0.6791210895447637
568270132956409857,1,0.6354,0,0.0,1,travelwithMKJ,0,@united did I win :),2015-02-18 20:45:32-08:00,Sydney Australia ,Sydney,18,20,45,32,20.75888888888889,-0.7503034057159396,0.6610936388826186
568269181394817024,2,0.6267,5,0.6267,1,ImmaMarksThat,0,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,2015-02-18 20:41:45-08:00,"Washington, DC",Unknown,18,20,41,45,20.695833333333333,-0.761113950974316,0.648618187867305
568268831228964864,2,0.6598,4,0.3608,1,spoditrice7,0,@united I have submitted my complaint. I need to be compensated. How long will this take?,2015-02-18 20:40:21-08:00,CLE ,Unknown,18,20,40,21,20.6725,-0.7650619086901522,0.6439567344716423
568267340405542914,0,0.6825,0,0.0,1,DominikZmuda,0,@united any info on delays at SFO tomorrow due to low clouds?,2015-02-18 20:34:26-08:00,Unknown,Warsaw,18,20,34,26,20.573888888888888,-0.781429724543847,0.6239932576553432
568266890499346432,2,1.0,1,0.6927,1,marylkrupa,1,"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!",2015-02-18 20:32:39-08:00,"Detroit, Michigan ",Unknown,18,20,32,39,20.54416666666667,-0.7862614721767274,0.6178939208071927
568266347450273793,1,1.0,0,0.0,1,ccappas123,0,@united flight to RSW tonight -me &amp;  twin 3 year olds. A pilot who was in row by me stayed to help me get the boys &amp; bags off. Lifesaver!!,2015-02-18 20:30:29-08:00,Unknown,Mountain Time (US & Canada),18,20,30,29,20.508055555555554,-0.7920677359426227,0.6104332082044093
568265475114663936,2,1.0,3,0.6749,1,grath57,0,@united My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!,2015-02-18 20:27:01-08:00,Unknown,Unknown,18,20,27,1,20.450277777777778,-0.8012102991795695,0.598382867810054
568264441906618368,0,0.7168,0,0.0,1,vasm21,0,@united thanks,2015-02-18 20:22:55-08:00,Panamá,Unknown,18,20,22,55,20.381944444444446,-0.8117863674835644,0.5839545303941389
568264293478744064,1,0.6246,0,0.0,1,laboyd99,0,"@united yes, Thx! At 10:35 (landed at 9:20).",2015-02-18 20:22:20-08:00,Unknown,Unknown,18,20,22,20,20.372222222222224,-0.8132700593520051,0.5818864241083358
568263079789608961,2,0.6328,5,0.324,1,marccabi,0,@united get a clue. I am a 1K/2mm miler and that is the response you give?,2015-02-18 20:17:30-08:00,"Mill Valley, CA",Pacific Time (US & Canada),18,20,17,30,20.291666666666668,-0.8253599330848637,0.5646069259743006
568262694123339776,2,1.0,1,0.7017,1,marccabi,0,@united I was only trying to get my emails. What are you talking about? What most business people expect from airline wifi,2015-02-18 20:15:58-08:00,"Mill Valley, CA",Pacific Time (US & Canada),18,20,15,58,20.266111111111112,-0.8291188950970242,0.5590723189293938
568262481698803712,0,0.3512,0,0.0,1,santiagopinzong,0,"@united we finally just arrive to Bogota, good but long flight!!",2015-02-18 20:15:08-08:00,Colombia,Central Time (US & Canada),18,20,15,8,20.252222222222223,-0.8311462539498579,0.5560538683842765
568261238444167170,2,1.0,6,1.0,1,lu0ng,0,@united it's not there we tried. It's already here in cancun just no one has delivered it,2015-02-18 20:10:11-08:00,Unknown,Alaska,18,20,10,11,20.169722222222223,-0.8429613671806029,0.5379741010875977
568261172610220033,2,1.0,4,0.6526,1,Atrain_8,2,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",2015-02-18 20:09:55-08:00,Unknown,Unknown,18,20,9,55,20.165277777777778,-0.8435867577059045,0.5369929070511449
568260084230455296,2,1.0,4,0.6848,1,Belendelcanto,0,@united its not the way to treat your customers we had a lot of issues and it was not worth our headache we went thru,2015-02-18 20:05:36-08:00,Seattle,Hawaii,18,20,5,36,20.093333333333334,-0.8535507972753272,0.5210096318405767
568259835474677760,2,1.0,4,1.0,1,Belendelcanto,0,@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,2015-02-18 20:04:37-08:00,Seattle,Hawaii,18,20,4,37,20.076944444444443,-0.8557783782982495,0.5173426014134329
568259593773518848,0,1.0,0,0.0,1,Austin_Dillman,0,@united Want to make my day? :) Friend is Premier &amp; I should be soon. Any chance you can upgrade our two 10 hr leg of flights to ecom plus?,2015-02-18 20:03:39-08:00,"San Francisco, CA",Quito,18,20,3,39,20.060833333333335,-0.8579528479829368,0.5137284405578181
568258906159501312,2,1.0,2,0.3444,1,MEGHANson,0,@united please review and fix your baggage procedures at Dulles because it happens every week when my sister travels there on your airline,2015-02-18 20:00:55-08:00,"Philadelphia, PA",Pacific Time (US & Canada),18,20,0,55,20.01527777777778,-0.8640186254826615,0.5034598442964963
568258846235316225,2,1.0,4,1.0,1,themkhiggy,0,@united nothing else from you ^GJ? Where is your customer service?,2015-02-18 20:00:41-08:00,"Houston, TX",Central Time (US & Canada),18,20,0,41,20.011388888888888,-0.8645307544597381,0.502579918613225
568258545772335104,0,0.6538,0,0.0,1,140JustinC,0,@united that's of course in lax,2015-02-18 19:59:29-08:00,Fredericton NB,Atlantic Time (Canada),18,19,59,29,19.99138888888889,-0.8671503939623205,0.4980463776105517
568257389402710016,0,1.0,0,0.0,1,140JustinC,0,@united ok thanks! Where are you counters located? And how Late Flight are they open?,2015-02-18 19:54:54-08:00,Fredericton NB,Atlantic Time (Canada),18,19,54,54,19.915,-0.8769365431847178,0.4806061789316046
568256563829293056,2,1.0,2,0.3512,1,themkhiggy,0,"@united oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation.",2015-02-18 19:51:37-08:00,"Houston, TX",Central Time (US & Canada),18,19,51,37,19.860277777777778,-0.8837315989354646,0.4679940822734483
568255550070362113,2,1.0,2,0.6726,1,Belendelcanto,0,@united my coworker that had the same conflict as me with the hotel issue trying to share posted on their facebook page and they erased it!!,2015-02-18 19:47:35-08:00,Seattle,Hawaii,18,19,47,35,19.793055555555558,-0.8918304292275832,0.45236985476902064
568254094739148800,2,1.0,6,1.0,1,lu0ng,0,"@united lost my parents luggage to cancun, said it would be delivered to hotel by 7PM, it is now almost 11PM",2015-02-18 19:41:48-08:00,Unknown,Alaska,18,19,41,48,19.696666666666665,-0.9029606324284816,0.42972327873220534
568252997886545920,2,1.0,1,0.6335,1,themkhiggy,0,@united then watched my connecting flight in DEN pull away from the gate only to pull into THE SAME gate. #SlapInTheFace,2015-02-18 19:37:26-08:00,"Houston, TX",Central Time (US & Canada),18,19,37,26,19.62388888888889,-0.9109838379912828,0.41244205280096297
568252909231738880,2,1.0,1,0.6806,1,critic,0,"@united @christinebpc ...and on some versions of the 738, row 11 has no window at all. Go ahead, check. We'll wait.",2015-02-18 19:37:05-08:00,"Princeton, NJ",Eastern Time (US & Canada),18,19,37,5,19.618055555555557,-0.9116126417181185,0.41105035148958724
568252805036638209,2,1.0,7,0.3459,1,themkhiggy,0,@United I'm pretty sure I've got shin splits from SPRINTING through IAH only to watch my plane pull away from the jet way...,2015-02-18 19:36:41-08:00,"Houston, TX",Central Time (US & Canada),18,19,36,41,19.61138888888889,-0.9123286710912843,0.4094586620219568
568252787756302336,2,1.0,3,1.0,1,Belendelcanto,0,@united well the income flight to dca to take us to ewr was delayed and it made us miss our connection to FLL so yes hotels were necessary,2015-02-18 19:36:36-08:00,Seattle,Hawaii,18,19,36,36,19.610000000000003,-0.9124774941483106,0.40912690289544607
568250452057427970,2,1.0,8,1.0,1,_saranguyen,0,@united can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,2015-02-18 19:27:20-08:00,"Columbia, MO",Central Time (US & Canada),18,19,27,20,19.455555555555556,-0.9282696167148068,0.37190794383038617
568250159689113600,2,1.0,4,1.0,1,vina_love,0,@united &amp; I've been hung up on twice by your staff. So upset right now,2015-02-18 19:26:10-08:00,ny,Quito,18,19,26,10,19.43611111111111,-0.9301507947667187,0.3671777485017869
568250065845944321,0,1.0,0,0.0,1,Belendelcanto,0,@united DCA-EWR Flight #4372,2015-02-18 19:25:47-08:00,Seattle,Hawaii,18,19,25,47,19.429722222222225,-0.9307636375245905,0.3656214587001054
568250000028925952,2,1.0,6,0.3608,1,laboyd99,0,"@united 2 hour flight from FLL to Ewr, 1242, now waiting 1 hour plus for bags, no sign yet. What gives????",2015-02-18 19:25:32-08:00,Unknown,Unknown,18,19,25,32,19.425555555555558,-0.9311619148241249,0.36460593574579814
568249421877653505,2,1.0,4,0.6292,1,simplyweber,1,@united was such a better airline when you were Continental. $75 service fee + $75 Flight Booking Problems fee + $25 talk to a human fee: FU!!!,2015-02-18 19:23:14-08:00,"East Hanover, NJ",Eastern Time (US & Canada),18,19,23,14,19.38722222222222,-0.9347740182944617,0.35524292353490367
568249367590768640,0,0.6889,0,0.0,1,140JustinC,0,@united any chance you could look into my problem from earlier?,2015-02-18 19:23:01-08:00,Fredericton NB,Atlantic Time (Canada),18,19,23,1,19.38361111111111,-0.9351094424419573,0.3543590420123237
568249132323770368,2,1.0,6,1.0,1,vina_love,0,@united this is despicable I spoke to  many diff people &amp; everyone is telling me something different I have a claim no. I need my bag now,2015-02-18 19:22:05-08:00,ny,Quito,18,19,22,5,19.368055555555557,-0.9365447883341099,0.3505479417201265
568248950450311169,2,1.0,1,0.7124,1,jjpd5,0,@united how come the crew traveling on the flight gets a better seat and I get stuck checking my bag and the crews bag got on the flight.,2015-02-18 19:21:21-08:00,Unknown,Unknown,18,19,21,21,19.355833333333333,-0.9376616648942283,0.3475494240935869
568248416418926594,2,0.6899,2,0.3798,1,caitieamanda,0,"@united Funny thing happened, we arrived on our flight from Denver at the same gate we are currently scheduled to depart for Sydney at! LOL!",2015-02-18 19:19:14-08:00,"Brisbane, Australiaaa!",Brisbane,18,19,19,14,19.320555555555554,-0.9408314915692957,0.33887476222270413
568248245563969536,1,0.6559,0,0.0,1,caitieamanda,0,@united I forgot that Intl flights out of LAX don't go from Intl Terminal! Easiest re-check in ever! woo!,2015-02-18 19:18:33-08:00,"Brisbane, Australiaaa!",Brisbane,18,19,18,33,19.309166666666666,-0.9418376984902371,0.33606807301886493
568248180057325568,0,1.0,0,0.0,1,MarshBrentnall,0,@united can you please tell me where United flies to from Sydney Australia - pref Asia Pac or US as I have a voucher to redeem.,2015-02-18 19:18:18-08:00,"Rozelle, NSW",Sydney,18,19,18,18,19.305,-0.9422037314647597,0.33504048772332423
568246093856641024,2,1.0,1,0.3365,1,Atrain_8,3,"@united you can't claim ""weather"" with your hardworking crew pulling seats out of a plane! Do the right thing. But we both know you won't",2015-02-18 19:10:00-08:00,Unknown,Unknown,18,19,10,0,19.166666666666668,-0.9537169507482268,0.30070579950427345
568244663154393088,2,1.0,2,0.6458,1,Atrain_8,3,"@united you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy",2015-02-18 19:04:19-08:00,Unknown,Unknown,18,19,4,19,19.071944444444444,-0.9608799250953236,0.2769652858190089
568243964983308289,2,1.0,3,1.0,1,markymark928,1,@united are you trying to break a world record for most delayed flights in a year?,2015-02-18 19:01:33-08:00,"Buffalo, Ny",Quito,18,19,1,33,19.02583333333333,-0.964153316647368,0.2653457781798687
568241367396192256,0,1.0,0,0.0,1,STLStude,0,@united I have flights that don't appear to have been applied to my MileagePlus account. Can you help?,2015-02-18 18:51:14-08:00,"Austin, TX",Central Time (US & Canada),18,18,51,14,18.85388888888889,-0.9751171210687257,0.2216903250000779
568240029413163008,0,1.0,0,0.0,1,MichHardyTV,0,"@united @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!",2015-02-18 18:45:55-08:00,Sydney,Hawaii,18,18,45,55,18.76527777777778,-0.9799971320667586,0.1990116105681476
568239444500865025,1,1.0,0,0.0,1,MikeFromRBLX,0,"@united Okay, thank you for your help :)",2015-02-18 18:43:35-08:00,roblox.com,Eastern Time (US & Canada),18,18,43,35,18.726388888888888,-0.9819724615085584,0.18902403243720808
568238725626355712,2,1.0,3,1.0,1,vassko,0,@united this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain,2015-02-18 18:40:44-08:00,"San Francisco, CA",Pacific Time (US & Canada),18,18,40,44,18.67888888888889,-0.9842470781920862,0.17679844193414493
568238227791822850,1,1.0,0,0.0,1,froyomama,0,@united thanks,2015-02-18 18:38:45-08:00,Unknown,Central Time (US & Canada),18,18,38,45,18.645833333333332,-0.985740204310909,0.1682743284196591
568237684277141504,2,1.0,3,1.0,1,themkhiggy,0,@united I bet @SouthwestAir doesn't turn a thirty minute delay on an original flight into a 7+ hour delayed arrive time,2015-02-18 18:36:35-08:00,"Houston, TX",Central Time (US & Canada),18,18,36,35,18.609722222222224,-0.9872869734659728,0.1589478909089377
568237654606680064,1,0.6667,0,0.0,1,travel_today,0,"@United is the best way to re-unite me with my one true love, shopping in USA's fashion capital #NewYork #unitedVUSA http://t.co/rBn7StUij1",2015-02-18 18:36:28-08:00,"Sydney, Australia",Sydney,18,18,36,28,18.60777777777778,-0.9873677586592122,0.15844528759254323
568237611208318976,0,0.657,0,0.0,1,doug_kurtz,0,@United should find a way to distinguish boarding of premier members and credit card holders. Group 2 is too big!,2015-02-18 18:36:18-08:00,"Dallas, TX",Mountain Time (US & Canada),18,18,36,18,18.605,-0.9874827222292007,0.15772721166243658
568236691397279745,2,0.6436,5,0.3445,1,theLOdown94,0,@united final destination was booked through United but with quantas. United has not yet contacted Auckland. I am unaware of case ID number,2015-02-18 18:32:39-08:00,Unknown,Atlantic Time (Canada),18,18,32,39,18.54416666666667,-0.9898693693255938,0.14198109617463603
568236000390082560,0,0.6529,0,0.0,1,140JustinC,0,@united was in the air. Just DMd you,2015-02-18 18:29:54-08:00,Fredericton NB,Atlantic Time (Canada),18,18,29,54,18.498333333333335,-0.9915017197888082,0.13009358037903246
568234955672694784,2,1.0,2,0.6702,1,jbeddigs,1,@united. Worst flying experiences ever the past three days. Your airline needs to get it together. Lost a customer with me,2015-02-18 18:25:45-08:00,"Chicago, IL",Unknown,18,18,25,45,18.429166666666667,-0.9936947500709766,0.1121193278671407
568234670166568960,2,0.6838,6,0.3419,1,vina_love,0,@united yes I have,2015-02-18 18:24:37-08:00,ny,Quito,18,18,24,37,18.410277777777775,-0.9942370391630562,0.10720405755511074
